code_commune;latitude;longitude;nom_commune;code_departement;code_region;coordonnees
57661;49.053346733;7.59397660337;Sturzelbronn;57;44;Point(7.59397660337 49.053346733)
57662;48.9667358817;6.57858533859;Suisse;57;44;Point(6.57858533859 48.9667358817)
57663;49.2342630409;6.17206960901;Talange;57;44;Point(6.17206960901 49.2342630409)
57664;48.780910982;6.76220586082;Tarquimpol;57;44;Point(6.76220586082 48.780910982)
57665;49.1250557723;6.92875440455;Tenteling;57;44;Point(6.92875440455 49.1250557723)
57666;49.3465483422;6.13220160083;Terville;57;44;Point(6.13220160083 49.3465483422)
57667;49.2301105568;6.5674968633;Téterchen;57;44;Point(6.5674968633 49.2301105568)
57668;49.0532700783;6.6696096112;Teting-sur-Nied;57;44;Point(6.6696096112 49.0532700783)
57669;49.1284878197;6.89011082531;Théding;57;44;Point(6.89011082531 49.1284878197)
57670;48.9917121202;6.56000990403;Thicourt;57;44;Point(6.56000990403 48.9917121202)
57671;48.9446896286;6.39367353613;Thimonville;57;44;Point(6.39367353613 48.9446896286)
57672;49.3759716201;6.12928314217;Thionville;57;44;Point(6.12928314217 49.3759716201)
57673;48.9813587624;6.56673792931;Thonville;57;44;Point(6.56673792931 48.9813587624)
57674;48.9079313189;6.40590872247;Tincry;57;44;Point(6.40590872247 48.9079313189)
57675;48.90519391;6.84835199777;Torcheville;57;44;Point(6.84835199777 48.90519391)
57676;48.9564904348;6.37332375552;Tragny;57;44;Point(6.37332375552 48.9564904348)
57677;49.2538335062;6.24271493427;Trémery;57;44;Point(6.24271493427 49.2538335062)
57678;49.4096807012;5.98237050725;Tressange;57;44;Point(5.98237050725 49.4096807012)
57679;49.0775355368;6.616775943;Tritteling-Redlach;57;44;Point(6.616775943 49.0775355368)
57680;48.6710669896;7.12727960239;Troisfontaines;57;44;Point(7.12727960239 48.6710669896)
57681;49.257002543;6.5958597076;Tromborn;57;44;Point(6.5958597076 49.257002543)
57682;48.5598070165;7.08686988771;Turquestein-Blancrupt;57;44;Point(7.08686988771 48.5598070165)
57683;49.3058767055;6.14931216735;Uckange;57;44;Point(6.14931216735 49.3058767055)
57684;49.0526763578;6.74843540034;Vahl-Ebersing;57;44;Point(6.74843540034 49.0526763578)
57685;48.9192974745;6.78723850274;Vahl-lès-Bénestroff;57;44;Point(6.78723850274 48.9192974745)
57686;49.0220687137;6.63107150458;Vahl-lès-Faulquemont;57;44;Point(6.63107150458 49.0220687137)
57687;48.9502611982;6.68677832719;Vallerange;57;44;Point(6.68677832719 48.9502611982)
57689;49.3583304457;6.26235164313;Valmestroff;57;44;Point(6.26235164313 49.3583304457)
57690;49.0843033887;6.70254231837;Valmont;57;44;Point(6.70254231837 49.0843033887)
57691;49.2475100945;6.51684193459;Valmunster;57;44;Point(6.51684193459 49.2475100945)
57692;48.87799465;6.53511277921;Vannecourt;57;44;Point(6.53511277921 48.87799465)
57693;49.1323231811;6.233426984;Vantoux;57;44;Point(6.233426984 49.1323231811)
57694;49.1526090428;6.24135072121;Vany;57;44;Point(6.24135072121 49.1526090428)
57695;49.1254107578;6.44934014942;Varize-Vaudoncourt;57;44;Point(6.44934014942 49.1254107578)
57696;49.1748380196;6.61893587601;Varsberg;57;44;Point(6.61893587601 49.1748380196)
57697;48.6352577375;7.07124711805;Vasperviller;57;44;Point(7.07124711805 48.6352577375)
57698;48.9782586379;6.4742819411;Vatimont;57;44;Point(6.4742819411 48.9782586379)
57700;49.2762381448;6.52500672927;Vaudreching;57;44;Point(6.52500672927 49.2762381448)
57701;49.093212654;6.06911259068;Vaux;57;44;Point(6.06911259068 49.093212654)
57702;48.8590225328;6.52663158102;Vaxy;57;44;Point(6.52663158102 48.8590225328)
57703;48.8297509643;7.18632776564;Veckersviller;57;44;Point(7.18632776564 48.8297509643)
57704;49.3355810386;6.36306382549;Veckring;57;44;Point(6.36306382549 49.3355810386)
57705;49.2419971851;6.53888039354;Velving;57;44;Point(6.53888039354 49.2419971851)
57706;48.8408430132;6.74607225475;Vergaville;57;44;Point(6.74607225475 48.8408430132)
57707;49.1377096481;6.00708886544;Vernéville;57;44;Point(6.00708886544 49.1377096481)
57708;49.0087164059;6.20170510603;Verny;57;44;Point(6.20170510603 49.0087164059)
57709;48.7943463225;7.22591032153;Vescheim;57;44;Point(7.22591032153 48.7943463225)
57711;48.9054943096;6.94495240127;Vibersviller;57;44;Point(6.94495240127 48.9054943096)
57712;48.7749870403;6.52757815472;Vic-sur-Seille;57;44;Point(6.52757815472 48.7749870403)
57713;48.7801701567;7.12597432049;Vieux-Lixheim;57;44;Point(7.12597432049 48.7801701567)
57714;49.0954763193;6.55643389665;Haute-Vigneulles;57;44;Point(6.55643389665 49.0954763193)
57715;48.9683757899;6.25329228193;Vigny;57;44;Point(6.25329228193 48.9683757899)
57716;49.2080435062;6.3068125723;Vigy;57;44;Point(6.3068125723 49.2080435062)
57717;48.9884059966;6.64577215725;Viller;57;44;Point(6.64577215725 48.9884059966)
57718;49.05755169;6.44110870664;Villers-Stoncourt;57;44;Point(6.44110870664 49.05755169)
57719;48.9262387667;6.52816467528;Villers-sur-Nied;57;44;Point(6.52816467528 48.9262387667)
57720;49.2816215974;6.63107602679;Villing;57;44;Point(6.63107602679 49.2816215974)
57721;48.79004649;7.26022732288;Vilsberg;57;44;Point(7.26022732288 48.79004649)
57722;49.0909489678;5.9468673832;Vionville;57;44;Point(5.9468673832 49.0909489678)
57723;48.9424365099;6.7521262958;Virming;57;44;Point(6.7521262958 48.9424365099)
57724;49.2766034862;6.09532955616;Vitry-sur-Orne;57;44;Point(6.09532955616 49.2766034862)
57725;48.9483985965;6.93045004386;Vittersbourg;57;44;Point(6.93045004386 48.9483985965)
57726;49.0215965813;6.45567929548;Vittoncourt;57;44;Point(6.45567929548 49.0215965813)
57727;48.8939817383;6.43988945822;Viviers;57;44;Point(6.43988945822 48.8939817383)
57728;49.026429553;6.4205093614;Voimhaut;57;44;Point(6.4205093614 49.026429553)
57730;49.1701692039;6.44955385962;Volmerange-lès-Boulay;57;44;Point(6.44955385962 49.1701692039)
57731;49.4457659624;6.06722602054;Volmerange-les-Mines;57;44;Point(6.06722602054 49.4457659624)
57732;49.1202720542;7.36590048312;Volmunster;57;44;Point(7.36590048312 49.1202720542)
57733;49.3014063896;6.25187794488;Volstroff;57;44;Point(6.25187794488 49.3014063896)
57734;48.6522218701;7.08937064886;Voyer;57;44;Point(7.08937064886 48.6522218701)
57736;49.1924424841;6.35664506917;Vry;57;44;Point(6.35664506917 49.1924424841)
57737;48.925709781;6.30508801318;Vulmont;57;44;Point(6.30508801318 48.925709781)
57738;49.1394116711;7.45605227676;Waldhouse;57;44;Point(7.45605227676 49.1394116711)
57739;49.3575723655;6.49576337503;Waldweistroff;57;44;Point(6.49576337503 49.3575723655)
57740;49.4143532699;6.52258139522;Waldwisse;57;44;Point(6.52258139522 49.4143532699)
57741;49.154023233;7.47376788664;Walschbronn;57;44;Point(7.47376788664 49.154023233)
57742;48.6198274157;7.18861685724;Walscheid;57;44;Point(7.18861685724 48.6198274157)
57743;48.7492194101;7.19586695343;Waltembourg;57;44;Point(7.19586695343 48.7492194101)
57745;49.0772822429;7.16122161095;Wiesviller;57;44;Point(7.16122161095 49.0772822429)
57746;49.0244559247;7.03682413781;Willerwald;57;44;Point(7.03682413781 49.0244559247)
57747;48.7918074055;7.19082900649;Wintersbourg;57;44;Point(7.19082900649 48.7918074055)
57748;49.0532147787;7.13000666752;Wittring;57;44;Point(7.13000666752 49.0532147787)
57749;49.2929378044;6.60527377943;Vœlfling-lès-Bouzonville;57;44;Point(6.60527377943 49.2929378044)
57750;49.0853812881;7.18464267698;Wœlfling-lès-Sarreguemines;57;44;Point(7.18464267698 49.0853812881)
57751;49.1638098271;6.15770213219;Woippy;57;44;Point(6.15770213219 49.1638098271)
57752;49.0785622468;7.0055640876;Woustviller;57;44;Point(7.0055640876 49.0785622468)
57753;48.8548708568;6.66842054976;Wuisse;57;44;Point(6.66842054976 48.8548708568)
57754;48.7510168445;6.5874192208;Xanrey;57;44;Point(6.5874192208 48.7510168445)
57755;48.9097711268;6.37642709292;Xocourt;57;44;Point(6.37642709292 48.9097711268)
57756;48.6922407747;6.99262688966;Xouaxange;57;44;Point(6.99262688966 48.6922407747)
57757;49.3517848092;6.20171929319;Yutz;57;44;Point(6.20171929319 49.3517848092)
57759;48.8901000277;6.68836654162;Zarbeling;57;44;Point(6.68836654162 48.8901000277)
57760;49.073370472;7.12604029604;Zetting;57;44;Point(7.12604029604 49.073370472)
57761;48.7867266822;7.21030213577;Zilling;57;44;Point(7.21030213577 48.7867266822)
57762;49.1301980522;6.58678160982;Zimming;57;44;Point(6.58678160982 49.1301980522)
57763;48.8223763728;6.8005971224;Zommange;57;44;Point(6.8005971224 48.8223763728)
57764;49.4658864649;6.13504143605;Zoufftgen;57;44;Point(6.13504143605 49.4658864649)
57765;49.1755911262;6.69315944055;Diesen;57;44;Point(6.69315944055 49.1755911262)
57767;49.3240150186;6.23226190689;Stuckange;57;44;Point(6.23226190689 49.3240150186)
58001;47.1296847784;3.66418782377;Achun;58;27;Point(3.66418782377 47.1296847784)
58002;47.4435756978;3.07325894698;Alligny-Cosne;58;27;Point(3.07325894698 47.4435756978)
58003;47.2097168429;4.17338633235;Alligny-en-Morvan;58;27;Point(4.17338633235 47.2097168429)
58004;47.0338777551;3.63261778008;Alluy;58;27;Point(3.63261778008 47.0338777551)
58005;47.3830839935;3.56104962023;Amazy;58;27;Point(3.56104962023 47.3830839935)
58006;46.966601859;3.49853718093;Anlezy;58;27;Point(3.49853718093 46.966601859)
58007;47.5308551054;2.94137018332;Annay;58;27;Point(2.94137018332 47.5308551054)
58008;47.3090555536;3.72507845013;Anthien;58;27;Point(3.72507845013 47.3090555536)
58009;47.2487922642;3.2239933188;Arbourse;58;27;Point(3.2239933188 47.2487922642)
58010;47.0404133279;4.01572442394;Arleuf;58;27;Point(4.01572442394 47.0404133279)
58011;47.4629608534;3.562292348;Armes;58;27;Point(3.562292348 47.4629608534)
58012;47.5349426855;2.99793071135;Arquian;58;27;Point(2.99793071135 47.5349426855)
58013;47.2439939183;3.40639275395;Arthel;58;27;Point(3.40639275395 47.2439939183)
58014;47.2468634111;3.35980909728;Arzembouy;58;27;Point(3.35980909728 47.2468634111)
58015;47.31031619;3.55239408391;Asnan;58;27;Point(3.55239408391 47.31031619)
58016;47.3975694255;3.5877353754;Asnois;58;27;Point(3.5877353754 47.3975694255)
58017;47.124295853;3.71965717123;Aunay-en-Bazois;58;27;Point(3.71965717123 47.124295853)
58018;47.2653242927;3.41891982538;Authiou;58;27;Point(3.41891982538 47.2653242927)
58019;46.8229493433;3.87907755172;Avrée;58;27;Point(3.87907755172 46.8229493433)
58020;46.8084334305;3.36209640132;Avril-sur-Loire;58;27;Point(3.36209640132 46.8084334305)
58021;46.7880140939;3.22978809356;Azy-le-Vif;58;27;Point(3.22978809356 46.7880140939)
58022;47.0879110029;3.27769579826;Balleray;58;27;Point(3.27769579826 47.0879110029)
58023;47.368858753;3.79377524452;Bazoches;58;27;Point(3.79377524452 47.368858753)
58024;47.1455832324;3.60825350452;Bazolles;58;27;Point(3.60825350452 47.1455832324)
58025;46.8687338106;3.3263533543;Béard;58;27;Point(3.3263533543 46.8687338106)
58026;47.2523686472;3.52425874416;Beaulieu;58;27;Point(3.52425874416 47.2523686472)
58027;47.1832698667;3.23544438526;Beaumont-la-Ferrière;58;27;Point(3.23544438526 47.1832698667)
58028;46.9351521565;3.39695451595;Beaumont-Sardolles;58;27;Point(3.39695451595 46.9351521565)
58029;47.3507345394;3.49740731618;Beuvron;58;27;Point(3.49740731618 47.3507345394)
58030;46.9936912156;3.65454091933;Biches;58;27;Point(3.65454091933 46.9936912156)
58031;47.0121989226;3.46179486419;Billy-Chevannes;58;27;Point(3.46179486419 47.0121989226)
58032;47.4843005161;3.40178360674;Billy-sur-Oisy;58;27;Point(3.40178360674 47.4843005161)
58033;47.4936543218;3.08467845903;Bitry;58;27;Point(3.08467845903 47.4936543218)
58034;47.1229051277;3.82149809413;Blismes;58;27;Point(3.82149809413 47.1229051277)
58035;47.0648311481;3.42596350946;Bona;58;27;Point(3.42596350946 47.0648311481)
58036;47.4871286567;3.18343987019;Bouhy;58;27;Point(3.18343987019 47.4871286567)
58037;47.2637724452;3.93404612826;Brassy;58;27;Point(3.93404612826 47.2637724452)
58038;47.4272649445;3.45776279567;Breugnon;58;27;Point(3.45776279567 47.4272649445)
58039;47.430617501;3.62503798759;Brèves;58;27;Point(3.62503798759 47.430617501)
58040;47.0139290387;3.70701792001;Brinay;58;27;Point(3.70701792001 47.0139290387)
58041;47.2843863072;3.49020583859;Brinon-sur-Beuvron;58;27;Point(3.49020583859 47.2843863072)
58042;47.2416583489;3.02883533035;Bulcy;58;27;Point(3.02883533035 47.2416583489)
58043;47.2550240135;3.47467766034;Bussy-la-Pesle;58;27;Point(3.47467766034 47.2550240135)
58044;47.4852979363;2.93434517824;Celle-sur-Loire;58;27;Point(2.93434517824 47.4852979363)
58045;47.218624699;3.20226089241;Celle-sur-Nièvre;58;27;Point(3.20226089241 47.218624699)
58046;46.8494214757;3.64592375221;Cercy-la-Tour;58;27;Point(3.64592375221 46.8494214757)
58047;47.2396751916;3.75219456322;Cervon;58;27;Point(3.75219456322 47.2396751916)
58048;47.3318627577;3.21619121558;Cessy-les-Bois;58;27;Point(3.21619121558 47.3318627577)
58049;47.3330120045;3.91270768034;Chalaux;58;27;Point(3.91270768034 47.3330120045)
58050;47.3130719582;3.59365043297;Challement;58;27;Point(3.59365043297 47.3130719582)
58051;46.9425745079;3.14061478033;Challuy;58;27;Point(3.14061478033 46.9425745079)
58052;47.2284006437;3.48161378948;Champallement;58;27;Point(3.48161378948 47.2284006437)
58053;47.2852072744;3.33527169936;Champlemy;58;27;Point(3.33527169936 47.2852072744)
58054;47.2447063381;3.45044284941;Champlin;58;27;Point(3.45044284941 47.2447063381)
58055;46.8530454461;3.52326215969;Champvert;58;27;Point(3.52326215969 46.8530454461)
58056;47.1440153043;3.07361379775;Champvoux;58;27;Point(3.07361379775 47.1440153043)
58057;46.7394357002;3.17150423035;Chantenay-Saint-Imbert;58;27;Point(3.17150423035 46.7394357002)
58058;47.4008356839;3.32446330279;Chapelle-Saint-André;58;27;Point(3.32446330279 47.4008356839)
58059;47.1835862006;3.02885515594;Charité-sur-Loire;58;27;Point(3.02885515594 47.1835862006)
58060;46.7983120336;3.5962141687;Charrin;58;27;Point(3.5962141687 46.7983120336)
58061;47.2389608861;3.17151179049;Chasnay;58;27;Point(3.17151179049 47.2389608861)
58062;47.0626511564;3.92696760176;Château-Chinon Ville;58;27;Point(3.92696760176 47.0626511564)
58063;47.056080506;3.9410750203;Château-Chinon Campagne;58;27;Point(3.9410750203 47.056080506)
58064;47.2837806445;3.21656972159;Châteauneuf-Val-de-Bargis;58;27;Point(3.21656972159 47.2837806445)
58065;47.0557553811;3.65816113346;Châtillon-en-Bazois;58;27;Point(3.65816113346 47.0557553811)
58066;47.1029949815;3.88309542741;Châtin;58;27;Point(3.88309542741 47.1029949815)
58067;47.1290872121;3.10710953083;Chaulgnes;58;27;Point(3.10710953083 47.1290872121)
58068;47.1456786521;3.91332080752;Chaumard;58;27;Point(3.91332080752 47.1456786521)
58069;47.251942409;3.64281891552;Chaumot;58;27;Point(3.64281891552 47.251942409)
58070;47.2780823598;3.40392511236;Chazeuil;58;27;Point(3.40392511236 47.2780823598)
58071;47.2909006199;3.4529391081;Chevannes-Changy;58;27;Point(3.4529391081 47.2909006199)
58072;46.9145671045;3.23010283481;Chevenon;58;27;Point(3.23010283481 46.9145671045)
58073;47.4447632015;3.54472363708;Chevroches;58;27;Point(3.54472363708 47.4447632015)
58074;46.8621669432;3.92954270868;Chiddes;58;27;Point(3.92954270868 46.8621669432)
58075;47.27098105;3.66227184049;Chitry-les-Mines;58;27;Point(3.66227184049 47.27098105)
58076;47.0896123144;3.7576422765;Chougny;58;27;Point(3.7576422765 47.0896123144)
58077;47.440576466;3.16319899612;Ciez;58;27;Point(3.16319899612 47.440576466)
58078;46.9834200347;3.46889795447;Cizely;58;27;Point(3.46889795447 46.9834200347)
58079;47.4610140738;3.51008131187;Clamecy;58;27;Point(3.51008131187 47.4610140738)
58080;47.1806919215;3.64662117712;Collancelle;58;27;Point(3.64662117712 47.1806919215)
58081;47.348832741;3.24694851198;Colméry;58;27;Point(3.24694851198 47.348832741)
58082;47.1062561745;3.95987876262;Corancy;58;27;Point(3.95987876262 47.1062561745)
58083;47.2565578889;3.68948978336;Corbigny;58;27;Point(3.68948978336 47.2565578889)
58084;47.2944695727;3.39889165707;Corvol-d'Embernard;58;27;Point(3.39889165707 47.2944695727)
58085;47.4328581251;3.36750754848;Corvol-l'Orgueilleux;58;27;Point(3.36750754848 47.4328581251)
58086;47.4029099422;2.94284103771;Cosne-Cours-sur-Loire;58;27;Point(2.94284103771 47.4029099422)
58087;46.7559659836;3.51003237912;Cossaye;58;27;Point(3.51003237912 46.7559659836)
58088;47.013650182;3.19716378992;Coulanges-lès-Nevers;58;27;Point(3.19716378992 47.013650182)
58089;47.3950173245;3.22048548212;Couloutre;58;27;Point(3.22048548212 47.3950173245)
58090;47.4026373716;3.3940224595;Courcelles;58;27;Point(3.3940224595 47.4026373716)
58092;47.15352301;3.52633710802;Crux-la-Ville;58;27;Point(3.52633710802 47.15352301)
58093;47.3624384077;3.45913021851;Cuncy-lès-Varzy;58;27;Point(3.45913021851 47.3624384077)
58094;47.5071079363;3.12979179712;Dampierre-sous-Bouhy;58;27;Point(3.12979179712 47.5071079363)
58095;46.8088592771;3.46630747619;Decize;58;27;Point(3.46630747619 46.8088592771)
58096;46.8052157107;3.54237937997;Devay;58;27;Point(3.54237937997 46.8052157107)
58097;46.9132554892;3.57639620469;Diennes-Aubigny;58;27;Point(3.57639620469 46.9132554892)
58098;47.3184800902;3.64313334318;Dirol;58;27;Point(3.64313334318 47.3184800902)
58099;47.0718096664;3.84542104585;Dommartin;58;27;Point(3.84542104585 47.0718096664)
58101;47.2317693223;3.25913821713;Dompierre-sur-Nièvre;58;27;Point(3.25913821713 47.2317693223)
58102;47.3800225966;3.11365486135;Donzy;58;27;Point(3.11365486135 47.3800225966)
58103;47.4426675206;3.58969747383;Dornecy;58;27;Point(3.58969747383 47.4426675206)
58104;46.7193519034;3.33797253161;Dornes;58;27;Point(3.33797253161 46.7193519034)
58105;46.8810589814;3.37180650361;Druy-Parigny;58;27;Point(3.37180650361 46.8810589814)
58106;47.289797689;4.01928339749;Dun-les-Places;58;27;Point(4.01928339749 47.289797689)
58107;47.0898700253;3.79985075071;Dun-sur-Grandry;58;27;Point(3.79985075071 47.0898700253)
58108;47.3475457799;3.82219513783;Empury;58;27;Point(3.82219513783 47.3475457799)
58109;47.4610040367;3.27333257004;Entrains-sur-Nohain;58;27;Point(3.27333257004 47.4610040367)
58110;47.170814257;3.73120598102;Epiry;58;27;Point(3.73120598102 47.170814257)
58111;47.002421282;3.96692225039;Fâchin;58;27;Point(3.96692225039 47.002421282)
58112;46.9561343358;3.32854721893;Fermeté;58;27;Point(3.32854721893 46.9561343358)
58113;46.9629893289;3.58909121606;Fertrève;58;27;Point(3.58909121606 46.9629893289)
58114;46.798653723;3.9063939213;Fléty;58;27;Point(3.9063939213 46.798653723)
58115;46.830039713;3.31570978537;Fleury-sur-Loire;58;27;Point(3.31570978537 46.830039713)
58116;47.3584468681;3.63385591808;Flez-Cuzy;58;27;Point(3.63385591808 47.3584468681)
58117;47.0168666428;3.09059273072;Fourchambault;58;27;Point(3.09059273072 47.0168666428)
58118;46.8089651055;3.72049071948;Fours;58;27;Point(3.72049071948 46.8089651055)
58119;46.9922185296;3.52773836273;Frasnay-Reugny;58;27;Point(3.52773836273 46.9922185296)
58120;47.2332591371;3.87853362588;Gâcogne;58;27;Point(3.87853362588 47.2332591371)
